PDB ID,Source(s),Equivalence Class(es),EC size
7QCA,"RNA3DB","L50|NR_all_39468.1|1, L70|NR_all_25416.1|1, S60|NR_all_62666.1|1"
7QDD,"RNA3DB","A|NR_all_63400.1|1"
7QDE,"RNA3DB","A|NR_all_86844.1|1"
7QDU,"RNA3DB","Q|NR_all_17321.1|1"
7QDY,"RNA3DB","E|NR_all_80915.1|1"
7QDZ,"RNA3DB","E|NR_all_74924.26|1"
7QE0,"RNA3DB","E|NR_all_55652.1|1"
7QEP,"RNA3DB","1|NR_all_67642.1|1, 2|NR_all_96182.1|1, 3|NR_all_41328.1|1"
7QG8,"RNA3DB","0|NR_all_56726.132|1, A|NR_all_19951.88|1, M|NR_all_31819.5|1, N|NR_all_83717.145|1, O|NR_all_10157.143|1"
7QGG,"RNA3DB","D|NR_all_96955.1|2, E|NR_all_55569.1|1, S2|NR_all_38178.1|1, t|NR_all_96955.1|2, u|NR_all_79985.1|1, v|NR_all_44680.1|1"
7QGH,"RNA3DB","0|NR_all_56726.132|1, M|NR_all_31819.5|1, N|NR_all_83717.145|1, O|NR_all_10157.143|1, u|NR_all_19951.88|1, x|NR_all_13676.1|1"
7QGN,"RNA3DB","0|NR_all_56726.132|1, A|NR_all_19951.88|1, M|NR_all_31819.5|1, N|NR_all_83717.145|1, O|NR_all_10157.143|1"
7QGR,"RNA3DB","0|NR_all_56726.132|1, M|NR_all_31819.5|1, N|NR_all_83717.145|1, O|NR_all_10157.143|1, u|NR_all_19951.88|1, x|NR_all_86000.1|1"
7QGU,"RNA3DB","A|NR_all_41610.20|1, B|NR_all_97435.16|1, W|NR_all_94066.10|1, z|NR_all_09297.4|1"
7QH4,"RNA3DB","1|NR_all_09297.4|1, A|NR_all_41610.20|1, B|NR_all_97435.16|1, W|NR_all_94066.10|1, y|NR_all_09297.4|1"
7QH6,"RNA3DB","A|NR_all_12763.29|1, B|NR_all_73428.23|1"
7QH7,"RNA3DB","A|NR_all_12763.29|1, B|NR_all_57826.1|1"
7QI4,"RNA3DB","AA|NR_all_93855.17|1, Aw|NR_all_18709.1|1, Ax|NR_all_83618.1|1, Ay|NR_all_98144.1|1, A|NR_all_12763.29|1, B|NR_all_73428.23|1"
7QI5,"RNA3DB","AA|NR_all_93855.17|1, Aw|NR_all_04000.4|1, Ax|NR_all_83618.1|1, Ay|NR_all_83618.1|1, A|NR_all_12763.29|1, B|NR_all_73428.23|1"
7QI6,"RNA3DB","AA|NR_all_93855.17|1, Aw|NR_all_04000.4|1, Ax|NR_all_32685.1|1, A|NR_all_12763.29|1, B|NR_all_73428.23|1"
7QIW,"RNA3DB","2|NR_all_95195.1|2, 5|NR_all_85044.1|1, 8|NR_all_95195.1|2, s|NR_all_32554.1|1"
7QIX,"RNA3DB","2|NR_all_73924.2|1"
7QIY,"RNA3DB","2|NR_all_73924.2|1, Q|NR_all_83502.1|2, R|NR_all_83502.1|2"
7QIZ,"RNA3DB","2|NR_all_95195.1|2, 5|NR_all_85044.1|1, 8|NR_all_95195.1|2, S2|NR_all_73924.2|1, aA|NR_all_83502.1|2, bA|NR_all_83502.1|2, s|NR_all_32554.1|1"
7QP2,"RNA3DB","A|NR_all_94729.10|1"
7QP6,"RNA3DB","7|NR_all_82699.1|1, A|NR_all_46995.44|1, w|NR_all_49851.1|1"
7QP7,"RNA3DB","A|NR_all_46995.44|1, w|NR_all_49851.1|1"
7QQ3,"RNA3DB","I|NR_all_83717.145|1, J|NR_all_10157.143|1"
7QQK,"RNA3DB","E|NR_all_65223.11|1, F|NR_all_65223.11|1, G|NR_all_65223.11|1, H|NR_all_65223.11|1"
7QQO,"RNA3DB","A|NR_all_55025.1|1"
7QQP,"RNA3DB","A|NR_all_55025.1|1"
7QQQ,"RNA3DB","A|NR_all_55025.1|1"
7QQR,"RNA3DB","A|NR_all_55025.1|1"
7QQS,"RNA3DB","A|NR_all_83770.1|1"
7QQT,"RNA3DB","A|NR_all_83770.1|1"
7QQU,"RNA3DB","A|NR_all_83770.1|1"
7QQV,"RNA3DB","A|NR_all_83770.1|1"
7QQW,"RNA3DB","A|NR_all_83770.1|1"
7QQX,"RNA3DB","A|NR_all_83770.1|1"
7QQZ,"RNA3DB","A|NR_all_83770.1|1"
7QR0,"RNA3DB","A|NR_all_44791.1|1"
7QR1,"RNA3DB","A|NR_all_44791.1|1"
7QR3,"Casp15, RNA Puzzles, RNA3DB","C|NR_all_82540.1|1, D|NR_all_82540.1|1"
7QR4,"Casp15, RNA Puzzles, RNA3DB","B|NR_all_07720.1|1"
7QR5,"RNA3DB","A|NR_all_83770.1|1"
7QR7,"RNA3DB","A|NR_all_55025.1|1"
7QR8,"RNA3DB","A|NR_all_96336.1|1"
7QSH,"RNA3DB","A|NR_all_94729.10|1"
7QTL,"RNA3DB","M|NR_all_53904.1|2, R|NR_all_53904.1|2, V|NR_all_87822.1|1"
7QTN,"RNA3DB","A|NR_all_33731.1|2, B|NR_all_33731.1|2"
7QTT,"RNA3DB","d|NR_all_57834.4|2, e|NR_all_73286.27|1, f|NR_all_57834.4|2"
7QUA,"RNA3DB","A|NR_all_65991.1|1"
7QV1,"RNA3DB","B|NR_all_97435.16|1, H|NR_all_09297.4|1, V|NR_all_41610.20|1, a|NR_all_94066.10|1"
7QV2,"RNA3DB","B|NR_all_97435.16|1, H|NR_all_09297.4|1, V|NR_all_41610.20|1, a|NR_all_94066.10|1, x|NR_all_09297.4|1"
7QV3,"RNA3DB","B|NR_all_97435.16|1, H|NR_all_09297.4|1, V|NR_all_41610.20|1, a|NR_all_94066.10|1"
7QVP,"RNA3DB","B4|NR_all_17351.3|1, B5|NR_all_83098.3|1, CC|NR_all_71217.5|1, D5|NR_all_17351.3|1, L1|NR_all_65061.34|2, L5|NR_all_65061.34|2, L6|NR_all_65061.34|2, L7|NR_all_52752.30|1, L8|NR_all_65061.34|2, L9|NR_all_52752.30|1, S2|NR_all_46995.44|1, S3|NR_all_46995.44|1"
7QWQ,"RNA3DB","1|NR_all_37229.3|1, 5|NR_all_06650.37|2, 7|NR_all_10255.37|1, 8|NR_all_06650.37|2"
7QWR,"RNA3DB","5|NR_all_06650.37|2, 7|NR_all_10255.37|1, 8|NR_all_06650.37|2"
7QWS,"RNA3DB","5|NR_all_06650.37|2, 7|NR_all_10255.37|1, 8|NR_all_06650.37|2"
7QXA,"RNA3DB","B|NR_all_92345.1|1"
7QXB,"RNA3DB","B|NR_all_92345.1|1"
7QXS,"RNA3DB","B|NR_all_92345.1|1"
7R0E,"RNA3DB","M|NR_all_87822.1|3, R|NR_all_87822.1|3, V|NR_all_87822.1|3"
7R1F,"RNA3DB","M|NR_all_98794.1|2, R|NR_all_98794.1|2, V|NR_all_21055.1|1"
7R21,"RNA3DB","R|NR_all_76432.1|1"
7R2K,"RNA3DB","U|NR_all_31974.1|1"
7R4X,"RNA3DB","2|NR_all_46995.44|1"
7R6K,"RNA3DB","1|NR_all_55442.1|1"
7R6L,"RNA3DB","A|NR_all_69141.4|1"
7R6M,"RNA3DB","A|NR_all_69141.4|1"
7R6N,"RNA3DB","A|NR_all_69141.4|1"
7R6Q,"RNA3DB","1|NR_all_05306.1|2, 2|NR_all_05306.1|2, 6|NR_all_61877.3|1"
7R72,"RNA3DB","1|NR_all_35122.1|1, 2|NR_all_32018.1|1"
7R7A,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_90506.74|2, 6|NR_all_61877.3|1"
7R7C,"RNA3DB","1|NR_all_65051.1|1"
7R81,"RNA3DB","A1|NR_all_93470.1|2, A2|NR_all_85225.1|1, B1|NR_all_11525.1|1, C1|NR_all_93470.1|2, t1|NR_all_30383.1|1, u1|NR_all_30383.1|1"
7R8J,"RNA3DB",""
7R97,"RNA3DB","C|NR_all_52425.2|1, D|NR_all_52425.2|1"
7R9F,"RNA3DB","B|NR_all_22527.1|1"
7R9G,"RNA3DB","B|NR_all_67797.1|1"
7RDQ,"RNA3DB","I|NR_all_86951.1|1"
7RDX,"RNA3DB","P|NR_all_51758.2|2, T|NR_all_51758.2|2"
7RDY,"RNA3DB","P|NR_all_51758.2|2, T|NR_all_51758.2|2"
7RDZ,"RNA3DB","P|NR_all_51758.2|2, T|NR_all_51758.2|2"
7RE0,"RNA3DB","P|NR_all_51758.2|2, T|NR_all_51758.2|2"
7RE1,"RNA3DB","P|NR_all_51758.2|2, T|NR_all_51758.2|2"
7RE2,"RNA3DB","P|NR_all_51758.2|2, T|NR_all_51758.2|2"
7RE3,"RNA3DB","P|NR_all_51758.2|2, Q|NR_all_51758.2|2, T|NR_all_51758.2|2, U|NR_all_51758.2|2"
7REX,"RNA3DB","A|NR_all_07310.1|1, B|NR_all_07310.1|1, C|NR_all_07310.1|1"
7RGU,"RNA3DB","B|NR_all_19728.1|1, D|NR_all_19728.1|1, F|NR_all_19728.1|1, H|NR_all_19728.1|1"
7RIM,"RNA3DB","R|NR_all_33912.6|1"
7RIP,"RNA3DB","R|NR_all_22024.2|1"
7RIQ,"RNA3DB","R|NR_all_33912.6|1"
7RIW,"RNA3DB","R|NR_all_22024.2|1"
7RIX,"RNA3DB","R|NR_all_22024.2|1"
7RIY,"RNA3DB","R|NR_all_93567.1|1"
7RQ5,"RNA3DB","A|NR_all_02173.1|1"
7RQ8,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_19951.88|1, 1x|NR_all_35542.140|1, 1y|NR_all_19951.88|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_19951.88|1, 2x|NR_all_35542.140|1, 2y|NR_all_19951.88|1"
7RQ9,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_19951.88|1, 1x|NR_all_35542.140|1, 1y|NR_all_19951.88|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_19951.88|1, 2x|NR_all_35542.140|1, 2y|NR_all_19951.88|1"
7RQA,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1"
7RQB,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1"
7RQC,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1"
7RQD,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1"
7RQE,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1"
7RR5,"RNA3DB","A|NR_all_45609.6|1, C1|NR_all_90506.74|2, C2|NR_all_03510.64|1, C3|NR_all_90506.74|2, C4|NR_all_18586.69|1, P|NR_all_60125.5|1"
7RWR,"RNA3DB","A|NR_all_89808.1|1"
7RYF,"RNA3DB","A|NR_all_96169.3|1, B|NR_all_67384.3|1, a|NR_all_43481.4|1, v|NR_all_24187.1|1"
7RYG,"RNA3DB","A|NR_all_96169.3|1, B|NR_all_67384.3|1, a|NR_all_43481.4|1, v|NR_all_24187.1|1, w|NR_all_96179.1|1"
7RYH,"RNA3DB","A|NR_all_96169.3|1, B|NR_all_67384.3|1, a|NR_all_43481.4|1"
7RZZ,"RNA3DB","B|NR_all_44560.1|1"
7S02,"RNA3DB","B|NR_all_25162.1|1"
7S0S,"RNA3DB","C|NR_all_76090.9|1, i|NR_all_89181.3|1"
7S1G,"RNA3DB","A|NR_all_19951.88|1, C|NR_all_56726.132|1, I|NR_all_83717.145|1, J|NR_all_10157.143|1"
7S1H,"RNA3DB","C|NR_all_56726.132|1, I|NR_all_83717.145|1, J|NR_all_10157.143|1"
7S1I,"RNA3DB","A|NR_all_19951.88|1, C|NR_all_56726.132|1, I|NR_all_83717.145|1, J|NR_all_10157.143|1"
7S1J,"RNA3DB","C|NR_all_56726.132|1, I|NR_all_83717.145|1, J|NR_all_10157.143|1"
7S1K,"RNA3DB","A|NR_all_19951.88|1, C|NR_all_56726.132|1, I|NR_all_83717.145|1, J|NR_all_10157.143|1"
7S36,"RNA3DB","R|NR_all_87323.3|1"
7S37,"RNA3DB","R|NR_all_87323.3|1"
7S38,"RNA3DB","R|NR_all_87323.3|1"
7S3A,"RNA3DB","B|NR_all_57351.1|1"
7S3B,"RNA3DB","B|NR_all_57322.1|1"
7S3C,"RNA3DB","B|NR_all_55974.1|1"
7S3H,"RNA3DB","R|NR_all_87323.3|1"
7S4U,"RNA3DB","B|NR_all_20965.3|1"
7S4V,"RNA3DB","B|NR_all_20965.3|1"
7S4X,"RNA3DB","B|NR_all_20965.3|1"
7S7B,"RNA3DB","D|NR_all_02320.1|1, H|NR_all_11375.1|1"
7S7C,"RNA3DB","D|NR_all_36040.1|2, L|NR_all_36040.1|2"
7S9U,"RNA3DB","A|NR_all_41610.20|1"
7SA4,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_56726.132|1, 4|NR_all_10157.143|1, 5|NR_all_35542.140|1, 6|NR_all_35542.140|1"
7SAE,"RNA3DB","A|NR_all_41610.20|1"
7SAM,"RNA3DB","A|NR_all_35881.1|1"
7SBA,"RNA3DB","Z|NR_all_46017.1|1"
7SBB,"RNA3DB","X|NR_all_46017.1|2, Z|NR_all_46017.1|2"
7SC6,"RNA3DB","C|NR_all_51805.1|1"
7SCQ,"RNA3DB","C|NR_all_51805.1|1"
7SFR,"RNA3DB","A|NR_all_35677.3|1, B|NR_all_54145.1|1, a|NR_all_32787.1|1"
7SHX,"RNA3DB","A|NR_all_20520.1|1"
7SLP,"RNA3DB","R|NR_all_58908.1|1"
7SLQ,"RNA3DB","R|NR_all_92531.1|1"
7SOP,"RNA3DB","B|NR_all_62371.1|1"
7SOQ,"RNA3DB","B|NR_all_65223.11|1"
7SOR,"RNA3DB","B|NR_all_65223.11|1, D|NR_all_65223.11|1"
7SOS,"RNA3DB","B|NR_all_64918.25|1"
7SOT,"RNA3DB","B|NR_all_80277.1|1"
7SOU,"RNA3DB","B|NR_all_77860.1|1"
7SOV,"RNA3DB","B|NR_all_42542.1|1"
7SOW,"RNA3DB","B|NR_all_74924.26|1"
7SP1,"RNA3DB","P|NR_all_26261.1|1, Q|NR_all_26261.1|1"
7SS9,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7SSD,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7SSL,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7SSN,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7SSO,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7SSW,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7ST2,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7ST6,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1, 7|NR_all_35542.140|1"
7ST7,"RNA3DB","1|NR_all_83717.145|1, 2|NR_all_10157.143|1, 3|NR_all_56726.132|1, 5|NR_all_96870.2|1, 6|NR_all_35542.140|1"
7SUK,"RNA3DB","8|NR_all_03510.64|3, L0|NR_all_03510.64|3, L2|NR_all_03510.64|3"
7SVA,"RNA3DB","B|NR_all_72506.1|1"
7SWF,"RNA3DB","B|NR_all_93060.1|2, D|NR_all_93060.1|2"
7SWQ,"RNA3DB","B|NR_all_70777.1|2, D|NR_all_70777.1|2"
7SXP,"RNA3DB","A|NR_all_47854.1|1"
7SYG,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYH,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYI,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_54508.1|1"
7SYJ,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYK,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYL,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYM,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYN,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYO,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYP,"RNA3DB","2|NR_all_21280.33|1, 7|NR_all_12878.1|1, z|NR_all_12406.4|1"
7SYQ,"RNA3DB","2|NR_all_21280.33|1, z|NR_all_12406.4|1"
7SYR,"RNA3DB","2|NR_all_21280.33|1, i|NR_all_77343.4|1, z|NR_all_12406.4|1"
7SYS,"RNA3DB","2|NR_all_21280.33|1, i|NR_all_77343.4|1, z|NR_all_12406.4|1"
7SYT,"RNA3DB","2|NR_all_21280.33|1, i|NR_all_77343.4|1, z|NR_all_12406.4|1"
7SYU,"RNA3DB","2|NR_all_21280.33|1, i|NR_all_77343.4|1, z|NR_all_12406.4|1"
7SYV,"RNA3DB","2|NR_all_21280.33|1, i|NR_all_77343.4|1, z|NR_all_12406.4|1"
7SYW,"RNA3DB","2|NR_all_21280.33|1, i|NR_all_77343.4|1, z|NR_all_12406.4|1"
7SYX,"RNA3DB","2|NR_all_21280.33|1, i|NR_all_77343.4|1, z|NR_all_12406.4|1"
7SZU,"RNA3DB","R|NR_all_80237.1|1"
7T1N,"RNA3DB","A|NR_all_20257.1|1"
7T1O,"RNA3DB","A|NR_all_44951.1|1"
7T1P,"RNA3DB","A|NR_all_20257.1|1"
7T3J,"RNA3DB","M|NR_all_94467.7|1"
7T3K,"RNA3DB","M|NR_all_94467.7|1, m|NR_all_94467.7|1"
7T3L,"RNA3DB","M|NR_all_94467.7|1, m|NR_all_94467.7|1"
7TAW,"RNA3DB","M|NR_all_94467.7|1, m|NR_all_94467.7|1"
7TAX,"RNA3DB","M|NR_all_94467.7|1"
7TD7,"RNA3DB","A|NR_all_42241.3|1"
7TDA,"RNA3DB","A|NR_all_42241.3|1"
7TDB,"RNA3DB","A|NR_all_42241.3|1"
7TDC,"RNA3DB","A|NR_all_42241.3|1"
7THB,"RNA3DB","B|NR_all_46712.1|1, E|NR_all_46712.1|1, H|NR_all_46712.1|1"
7TJ2,"RNA3DB","G|NR_all_73392.1|2, H|NR_all_73392.1|2"
7TM3,"RNA3DB","K|NR_all_06650.37|2, q|NR_all_68467.12|1, u|NR_all_10255.37|1, v|NR_all_06650.37|2"
7TNX,"RNA3DB","B|NR_all_49530.1|2, C|NR_all_49530.1|2"
7TNY,"RNA3DB","B|NR_all_45028.1|2, C|NR_all_45028.1|2"
7TNZ,"RNA3DB","B|NR_all_45028.1|2, C|NR_all_45028.1|2"
7TO0,"RNA3DB","B|NR_all_73006.1|2, C|NR_all_73006.1|2"
7TO1,"RNA3DB","B|NR_all_52698.2|1"
7TO2,"RNA3DB","B|NR_all_52698.2|1"
7TOO,"RNA3DB","A25S|NR_all_90506.74|2, A58S|NR_all_90506.74|2, A5S|NR_all_18586.69|1, APTN|NR_all_35542.140|1"
7TOP,"RNA3DB","A25S|NR_all_90506.74|2, A58S|NR_all_90506.74|2, A5S|NR_all_18586.69|1, APTN|NR_all_35542.140|1"
7TOQ,"RNA3DB","A18S|NR_all_21280.33|1, A25S|NR_all_06650.37|2, A58S|NR_all_06650.37|2, A5S|NR_all_10255.37|1, PTRN|NR_all_35542.140|1"
7TOR,"RNA3DB","A18S|NR_all_21280.33|1, A28S|NR_all_06650.37|2, A58S|NR_all_06650.37|2, A5S|NR_all_10255.37|1, ETRN|NR_all_35542.140|1, PTRN|NR_all_35542.140|1"
7TOS,"RNA3DB","16S|NR_all_56726.132|1, 23S|NR_all_83717.145|1, 5S|NR_all_10157.143|1"
7TQB,"RNA3DB","A|NR_all_45405.1|1"
7TQL,"RNA3DB","2|NR_all_46995.44|1, 3|NR_all_87862.1|1"
7TQV,"RNA3DB","G|NR_all_73392.1|2, H|NR_all_73392.1|2"
7TR6,"RNA3DB","R|NR_all_65741.1|1"
7TR8,"RNA3DB","R|NR_all_65741.1|1"
7TR9,"RNA3DB","R|NR_all_65741.1|1"
7TRA,"RNA3DB","R|NR_all_42021.1|1"
7TRC,"RNA3DB","B|NR_all_83333.1|1"
7TRD,"RNA3DB","B|NR_all_92345.1|1"
7TRE,"RNA3DB","B|NR_all_92345.1|1"
7TRF,"RNA3DB","B|NR_all_92345.1|1"
7TTU,"RNA3DB","1|NR_all_90633.23|1, 2|NR_all_51377.2|1"
7TTW,"RNA3DB","1|NR_all_90633.23|1, 2|NR_all_51377.2|1"
7TUT,"RNA3DB","K|NR_all_06650.37|2, q|NR_all_68467.12|1, u|NR_all_10255.37|1, v|NR_all_06650.37|2"
7TUV,"RNA3DB","B|NR_all_12473.1|1"
7TZR,"RNA3DB","X|NR_all_42241.3|1, Y|NR_all_42241.3|1"
7TZS,"RNA3DB","X|NR_all_42241.3|1, Y|NR_all_42241.3|1"
7TZT,"RNA3DB","A|NR_all_42241.3|1"
7TZU,"RNA3DB","A|NR_all_42241.3|1"
7U0H,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_90506.74|2, 6|NR_all_61877.3|1"
7U0Y,"RNA3DB","R|NR_all_80237.1|1"
7U2A,"RNA3DB","C|NR_all_49428.1|1"
7U2B,"RNA3DB","C|NR_all_97992.1|1"
7U2H,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_89111.1|1, 1x|NR_all_35542.140|1, 1y|NR_all_89111.1|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_89111.1|1, 2x|NR_all_35542.140|1, 2y|NR_all_89111.1|1"
7U2I,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_89111.1|1, 1x|NR_all_35542.140|1, 1y|NR_all_89111.1|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_89111.1|1, 2x|NR_all_35542.140|1, 2y|NR_all_89111.1|1"
7U2J,"RNA3DB","1A|NR_all_97519.74|1, 1B|NR_all_42622.74|1, 1a|NR_all_65795.80|1, 1w|NR_all_89111.1|1, 1x|NR_all_35542.140|1, 1y|NR_all_89111.1|1, 2A|NR_all_97519.74|1, 2B|NR_all_42622.74|1, 2a|NR_all_65795.80|1, 2w|NR_all_89111.1|1, 2x|NR_all_35542.140|1, 2y|NR_all_89111.1|1"
7U4A,"RNA3DB","A|NR_all_96772.1|1"
7U5D,"RNA3DB","1|NR_all_18592.1|1"
7U5E,"RNA3DB","1|NR_all_18592.1|1"
7U87,"RNA3DB","A|NR_all_16232.4|2, B|NR_all_16232.4|2"
7U88,"RNA3DB","A|NR_all_16232.4|2, B|NR_all_16232.4|2"
7U89,"RNA3DB","A|NR_all_16232.4|2, B|NR_all_16232.4|2"
7U8A,"RNA3DB","A|NR_all_16232.4|2, B|NR_all_16232.4|2"
7U8B,"RNA3DB","A|NR_all_24517.1|2, B|NR_all_24517.1|2"
7UBM,"RNA3DB","R|NR_all_46289.1|1"
7UBN,"RNA3DB","R|NR_all_46289.1|1"
7UCJ,"RNA3DB","2|NR_all_54171.1|1, 5|NR_all_06650.37|2, 7|NR_all_10255.37|1, 8|NR_all_06650.37|2, 9|NR_all_21280.33|1"
7UCK,"RNA3DB","2|NR_all_54171.1|1, 5|NR_all_06650.37|2, 7|NR_all_10255.37|1, 8|NR_all_06650.37|2, 9|NR_all_21280.33|1"
7UCR,"RNA3DB","A|NR_all_94729.10|1"
7UG6,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_90506.74|2, 3|NR_all_18586.69|1"
7UG7,"RNA3DB","16|NR_all_56726.132|1, 23|NR_all_83717.145|1, 5|NR_all_10157.143|1, Dt|NR_all_35542.140|1, Pt|NR_all_19951.88|1"
7UGA,"RNA3DB","A|NR_all_84981.1|1"
7UIM,"RNA3DB","B|NR_all_99149.1|1"
7UIN,"RNA3DB","B|NR_all_99149.1|1"
7UJ1,"RNA3DB","D|NR_all_67696.1|1, E|NR_all_26424.1|1"
7UMC,"RNA3DB","A|NR_all_57150.1|1"
7UMD,"RNA3DB","A|NR_all_81668.1|1"
7UME,"RNA3DB","A|NR_all_09835.1|1"
7UMK,"RNA3DB","R|NR_all_96684.1|1"
7UML,"RNA3DB","R|NR_all_41279.1|1"
7UNC,"RNA3DB","P|NR_all_84151.1|1"
7UND,"RNA3DB","P|NR_all_99929.1|1"
7UNR,"RNA3DB","A|NR_all_08417.2|1, B|NR_all_64727.2|1, a|NR_all_65669.2|1, v|NR_all_35542.140|1"
7UNU,"RNA3DB","A|NR_all_08417.2|1, B|NR_all_64727.2|1, a|NR_all_65669.2|1, v|NR_all_35542.140|1"
7UNV,"RNA3DB","A|NR_all_08417.2|1, B|NR_all_64727.2|1, a|NR_all_65669.2|1, v|NR_all_35542.140|1"
7UNW,"RNA3DB","A|NR_all_08417.2|1, B|NR_all_64727.2|1, a|NR_all_65669.2|1, v|NR_all_35542.140|1"
7UO0,"RNA3DB","B|NR_all_09398.1|1, C|NR_all_40854.1|1"
7UO1,"RNA3DB","B|NR_all_09398.1|1, C|NR_all_56381.1|1"
7UO2,"RNA3DB","B|NR_all_09398.1|1"
7UO4,"RNA3DB","P|NR_all_58300.1|2, T|NR_all_58300.1|2"
7UO5,"RNA3DB","B|NR_all_09398.1|1"
7UO7,"RNA3DB","P|NR_all_58300.1|2, T|NR_all_58300.1|2"
7UO9,"RNA3DB","P|NR_all_76503.3|2, T|NR_all_76503.3|2"
7UOB,"RNA3DB","P|NR_all_76503.3|2, T|NR_all_76503.3|2"
7UOE,"RNA3DB","P|NR_all_76503.3|2, T|NR_all_76503.3|2"
7UOO,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_90506.74|2, 3|NR_all_18586.69|1, 6|NR_all_61877.3|1"
7UPH,"RNA3DB","I|NR_all_83717.145|1, J|NR_all_10157.143|1"
7UQ6,"RNA3DB","B|NR_all_63075.1|1"
7UQB,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_90506.74|2, 3|NR_all_18586.69|1, 6|NR_all_60807.1|1"
7UQZ,"RNA3DB","1|NR_all_90506.74|2, 2|NR_all_90506.74|2, 3|NR_all_18586.69|1, 6|NR_all_60807.1|1"
7UR5,"RNA3DB","v|NR_all_96800.1|1, w|NR_all_96800.1|1, y|NR_all_96800.1|1"
